"";"seqIDs";"CPC2";"PLEK";"FEELnc";"CPAT";"LncFinder";"lncRNA_Mdeep"
"30575";"MSTRG.28601.1";1;1;0;1;0;0
"30576";"MSTRG.28602.1";1;1;0;0;0;0
"30577";"MSTRG.28603.1";1;1;0;1;0;1
"30578";"ENSMGAT00000003419";1;1;0;0;0;0
"30579";"MSTRG.28620.2";1;1;0;0;0;0
"30580";"MSTRG.28620.5";1;1;0;0;0;0
"30581";"MSTRG.28620.4";1;1;0;0;0;0
"30582";"MSTRG.28604.1";1;1;0;0;0;0
"30583";"MSTRG.28605.1";1;1;0;0;0;0
"30584";"MSTRG.28621.3";1;1;0;0;0;0
"30585";"MSTRG.28622.1";1;1;0;0;0;0
"30586";"ENSMGAT00000020130";1;0;0;0;0;0
"30587";"MSTRG.28625.1";1;1;0;0;0;1
"30588";"MSTRG.28630.1";1;1;0;0;0;0
"30589";"MSTRG.28631.3";1;1;0;0;0;0
"30590";"MSTRG.28632.1";1;1;0;0;0;1
"30591";"MSTRG.28634.1";1;1;0;0;0;0
"30592";"MSTRG.28636.5";1;1;0;0;0;0
"30593";"MSTRG.28636.6";1;1;0;0;0;0
"30594";"MSTRG.28636.7";1;1;0;0;1;0
"30595";"MSTRG.28636.8";1;1;0;0;1;0
"30596";"MSTRG.28637.3";1;1;0;0;0;0
"30597";"MSTRG.28639.1";1;1;0;0;1;0
"30598";"MSTRG.28628.1";1;1;0;0;0;0
"30599";"MSTRG.28626.1";1;1;0;0;0;0
"30600";"MSTRG.28626.2";1;1;0;0;0;0
"30601";"MSTRG.28627.1";1;1;0;0;0;0
"30602";"ENSMGAT00000000006";1;0;0;1;1;1
"30603";"MSTRG.28662.2";1;0;0;0;0;0
"30604";"MSTRG.28662.3";1;1;0;0;0;0
"30605";"MSTRG.28665.1";1;1;0;0;0;0
"30606";"MSTRG.28667.1";1;0;0;0;1;0
"30607";"MSTRG.28667.2";1;1;0;0;0;0
"30608";"MSTRG.28668.1";1;1;0;0;1;0
"30609";"MSTRG.28668.3";1;1;0;0;0;0
"30610";"MSTRG.28668.2";1;1;0;0;0;0
"30611";"MSTRG.28671.2";1;1;0;0;1;0
"30612";"MSTRG.28671.3";1;1;0;0;1;0
"30613";"ENSMGAT00000004371";1;0;0;0;0;0
"30614";"ENSMGAT00000004395";1;1;0;0;0;0
"30615";"MSTRG.28673.2";1;1;0;0;0;0
"30616";"MSTRG.28675.1";1;1;0;0;0;0
"30617";"ENSMGAT00000004410";1;1;0;0;0;0
"30618";"ENSMGAT00000019159";1;1;0;0;0;0
"30619";"ENSMGAT00000004467";1;0;0;0;0;0
"30620";"MSTRG.28678.5";1;1;0;0;0;0
"30621";"MSTRG.28679.1";1;1;0;0;0;0
"30622";"MSTRG.28681.1";1;1;0;0;0;0
"30623";"ENSMGAT00000004101";1;1;0;0;0;0
"30624";"MSTRG.28640.1";1;1;0;0;1;0
"30625";"MSTRG.28648.2";1;1;0;0;0;0
"30626";"MSTRG.28649.2";1;1;0;0;0;0
"30627";"MSTRG.28650.1";1;1;0;0;0;0
"30628";"MSTRG.28651.1";1;1;0;1;0;0
"30629";"MSTRG.28652.2";1;1;0;0;0;0
"30630";"MSTRG.28652.3";1;1;0;0;0;0
"30631";"MSTRG.28652.4";1;1;0;1;0;0
"30632";"MSTRG.28653.5";1;0;0;0;0;0
"30633";"MSTRG.28653.10";1;0;0;0;0;0
"30634";"MSTRG.28653.9";1;0;0;0;0;0
"30635";"ENSMGAT00000000456";1;0;0;1;1;1
"30636";"ENSMGAT00000000163";1;0;0;1;1;1
"30637";"ENSMGAT00000004590";1;1;0;0;0;0
"30638";"MSTRG.28653.12";1;1;0;0;1;0
"30639";"MSTRG.28653.13";1;1;0;0;0;0
"30640";"MSTRG.28643.1";1;1;0;0;0;0
"30641";"MSTRG.28644.1";1;1;0;0;0;0
"30642";"MSTRG.28646.1";1;1;1;1;0;1
"30643";"ENSMGAT00000017600";1;0;0;0;0;0
"30644";"MSTRG.28656.1";1;0;0;0;0;1
"30645";"MSTRG.28655.1";1;0;0;0;0;0
"30646";"MSTRG.28659.1";1;1;0;1;0;0
"30647";"MSTRG.28661.1";1;0;0;0;0;1
"30648";"MSTRG.28682.2";1;0;0;0;0;0
"30649";"MSTRG.28682.1";1;0;0;0;0;0
"30650";"MSTRG.28682.3";1;0;0;0;0;0
"30651";"ENSMGAT00000004639";1;1;0;0;0;0
"30652";"ENSMGAT00000004647";1;1;0;0;0;0
"30653";"ENSMGAT00000004665";1;1;0;0;0;0
"30654";"MSTRG.28684.2";1;1;0;0;0;0
"30655";"MSTRG.28684.1";1;0;0;0;1;0
"30656";"MSTRG.28698.15";1;1;0;0;0;0
"30657";"MSTRG.28698.21";1;1;0;0;0;0
"30658";"MSTRG.28698.24";1;1;0;0;0;0
"30659";"MSTRG.28698.25";1;1;0;0;0;0
"30660";"MSTRG.28687.1";1;1;0;1;0;1
"30661";"MSTRG.28688.1";1;1;0;1;0;0
"30662";"MSTRG.28689.1";1;1;0;0;0;1
"30663";"MSTRG.28689.2";1;1;0;0;0;0
"30664";"MSTRG.28690.1";1;1;0;0;0;0
"30665";"MSTRG.28692.1";1;1;0;0;0;0
"30666";"MSTRG.28693.1";1;1;0;0;0;0
"30667";"MSTRG.28693.2";1;1;0;0;0;0
"30668";"MSTRG.28691.1";1;1;0;0;0;0
"30669";"MSTRG.28697.1";1;1;0;0;0;0
"30670";"MSTRG.28697.2";1;1;0;0;0;0
"30671";"MSTRG.28694.1";1;1;0;0;0;0
"30672";"MSTRG.28695.1";1;1;0;0;0;0
"30673";"MSTRG.28703.1";1;1;0;0;0;0
"30674";"MSTRG.28702.7";1;0;0;0;0;0
"30675";"MSTRG.28699.1";1;0;0;0;1;0
"30676";"MSTRG.28700.1";1;1;0;0;1;0
"30677";"ENSMGAT00000020907";1;0;0;1;1;1
"30678";"MSTRG.28708.9";1;0;0;0;0;0
"30679";"MSTRG.28708.8";1;0;0;0;0;0
"30680";"MSTRG.28704.1";1;1;0;0;0;1
"30681";"MSTRG.28705.1";1;1;0;0;0;0
"30682";"MSTRG.28706.1";1;1;0;0;0;0
"30683";"MSTRG.28711.1";1;1;0;0;0;0
"30684";"MSTRG.28711.2";1;1;0;0;0;0
"30685";"MSTRG.28711.3";1;1;0;0;1;0
"30686";"MSTRG.28711.4";1;1;0;0;0;0
"30687";"MSTRG.28711.5";1;1;0;0;0;0
"30688";"MSTRG.28712.1";1;1;0;0;0;0
"30689";"MSTRG.28713.1";1;1;0;1;0;1
"30690";"MSTRG.28714.1";1;1;0;1;0;0
"30691";"MSTRG.28715.1";1;1;0;0;0;1
"30692";"MSTRG.28716.1";1;1;0;0;0;0
"30693";"MSTRG.28717.1";1;1;0;0;0;0
"30694";"MSTRG.28718.1";1;1;0;0;0;0
"30695";"MSTRG.28719.1";1;1;0;1;0;0
"30696";"MSTRG.28720.1";1;1;0;1;0;0
"30697";"MSTRG.28721.1";1;1;0;1;0;0
"30698";"MSTRG.28722.1";1;1;0;1;0;0
"30699";"MSTRG.28723.1";1;1;0;1;0;1
"30700";"MSTRG.28724.1";1;1;0;0;0;0
"30701";"MSTRG.28707.1";1;1;0;0;0;0
"30702";"MSTRG.28725.1";1;1;0;1;0;1
"30703";"MSTRG.28726.1";1;1;0;0;0;0
"30704";"MSTRG.28727.1";1;1;0;0;0;1
"30705";"MSTRG.28728.1";1;1;0;0;0;0
"30706";"MSTRG.28729.1";1;1;0;0;0;0
"30707";"MSTRG.28730.1";1;1;0;0;0;0
"30708";"MSTRG.28731.1";1;1;0;0;0;0
"30709";"MSTRG.28734.1";1;1;0;0;0;0
"30710";"MSTRG.28737.1";1;0;0;0;0;0
"30711";"MSTRG.28737.2";1;0;0;0;0;0
"30712";"MSTRG.28737.3";1;1;0;0;0;0
"30713";"ENSMGAT00000005108";1;1;0;0;0;0
"30714";"MSTRG.28739.1";1;1;0;0;0;1
"30715";"MSTRG.28740.1";1;1;0;0;0;0
"30716";"MSTRG.28741.1";1;1;0;0;0;1
"30717";"MSTRG.28733.1";1;0;0;0;0;0
"30718";"MSTRG.28733.2";1;1;0;0;0;0
"30719";"MSTRG.28733.3";1;0;0;0;0;0
"30720";"ENSMGAT00000005141";1;1;0;0;0;0
"30721";"ENSMGAT00000019989";1;1;0;0;0;0
"30722";"ENSMGAT00000005155";1;1;0;0;0;0
"30723";"MSTRG.28745.1";1;1;0;0;0;0
"30724";"MSTRG.28753.5";1;1;0;0;0;0
"30725";"MSTRG.28753.8";1;1;0;0;0;0
"30726";"MSTRG.28746.1";1;1;0;0;0;0
"30727";"MSTRG.28748.3";1;1;0;0;0;0
"30728";"MSTRG.28749.1";1;1;0;0;0;1
"30729";"MSTRG.28750.1";1;1;0;0;0;0
"30730";"MSTRG.28752.3";1;1;0;0;0;0
"30731";"MSTRG.28747.1";1;1;0;0;0;0
"30732";"MSTRG.28758.2";1;1;0;0;0;0
"30733";"MSTRG.28758.6";1;1;0;0;0;0
"30734";"MSTRG.28759.1";1;1;0;0;0;0
"30735";"ENSMGAT00000018307";1;1;0;0;0;0
"30736";"MSTRG.28758.7";1;1;0;0;0;0
"30737";"MSTRG.28761.1";1;1;0;0;0;0
"30738";"MSTRG.28758.8";1;1;0;0;1;0
"30739";"MSTRG.28758.9";1;1;0;0;0;1
"30740";"MSTRG.28755.1";1;1;0;0;0;1
"30741";"MSTRG.28756.1";1;0;0;0;0;0
"30742";"MSTRG.28756.2";1;1;0;0;0;1
"30743";"MSTRG.28756.3";1;1;0;0;0;0
"30744";"MSTRG.28756.5";1;1;1;1;0;0
"30745";"MSTRG.28756.6";1;1;0;0;0;0
"30746";"MSTRG.28757.1";1;1;0;0;0;0
"30747";"ENSMGAT00000000647";1;1;0;0;0;0
"30748";"MSTRG.28764.1";1;0;0;0;0;1
"30749";"MSTRG.28765.1";1;1;0;0;1;1
"30750";"MSTRG.28767.1";1;1;0;0;0;0
"30751";"MSTRG.28766.1";1;1;0;0;0;0
"30752";"MSTRG.28768.1";1;1;0;0;0;0
"30753";"MSTRG.28771.1";1;1;0;0;0;0
"30754";"MSTRG.28769.1";1;1;0;1;0;0
"30755";"MSTRG.28772.1";1;1;0;0;0;0
"30756";"MSTRG.28773.1";1;1;0;0;0;0
"30757";"MSTRG.28775.1";1;0;0;0;0;1
"30758";"MSTRG.28777.1";1;1;0;0;0;1
"30759";"MSTRG.28790.1";1;1;0;1;0;1
"30760";"MSTRG.28791.1";1;1;0;0;0;1
"30761";"MSTRG.28792.3";1;0;0;0;0;0
"30762";"MSTRG.28793.1";1;1;0;0;0;1
"30763";"MSTRG.28794.1";1;1;0;0;0;0
"30764";"MSTRG.28796.1";1;1;0;0;0;0
"30765";"MSTRG.28800.1";1;1;0;0;0;0
"30766";"MSTRG.28801.1";1;1;0;0;0;1
"30767";"MSTRG.28802.1";1;1;0;0;0;1
"30768";"MSTRG.28802.2";1;1;0;0;0;0
"30769";"MSTRG.28803.1";1;1;0;0;0;0
"30770";"ENSMGAT00000000669";1;1;0;0;0;0
"30771";"MSTRG.28778.1";1;1;0;0;0;0
"30772";"ENSMGAT00000000672";1;1;0;0;0;0
"30773";"ENSMGAT00000000673";1;0;0;0;0;0
"30774";"MSTRG.28780.2";1;1;0;0;0;0
"30775";"MSTRG.28779.1";1;1;0;0;0;0
"30776";"ENSMGAT00000020813";1;1;0;0;0;0
"30777";"MSTRG.28781.1";1;1;0;0;0;0
"30778";"MSTRG.28782.1";1;1;0;0;0;0
"30779";"MSTRG.28783.1";1;1;0;0;0;1
"30780";"MSTRG.28785.1";1;1;0;1;0;0
"30781";"MSTRG.28786.1";1;1;0;0;0;0
"30782";"MSTRG.28787.1";1;1;0;0;0;0
"30783";"MSTRG.28788.1";1;1;0;0;0;0
"30784";"MSTRG.28789.1";1;1;0;0;0;0
"30785";"MSTRG.28805.1";1;1;0;0;0;0
"30786";"MSTRG.28806.1";1;1;1;0;0;0
"30787";"MSTRG.28807.1";1;1;0;0;0;0
"30788";"MSTRG.28808.1";1;0;0;0;0;1
"30789";"MSTRG.28809.1";1;1;0;0;0;0
"30790";"MSTRG.28811.1";1;1;0;0;0;0
"30791";"MSTRG.28804.1";1;1;0;1;0;0
"30792";"MSTRG.28810.1";1;1;0;0;0;0
"30793";"MSTRG.28814.2";1;1;0;0;1;0
"30794";"MSTRG.28814.4";1;1;0;0;0;0
"30795";"MSTRG.28815.1";1;1;0;0;0;0
"30796";"MSTRG.28815.2";1;1;0;0;0;0
"30797";"MSTRG.28813.1";1;1;0;0;1;0
"30798";"MSTRG.28813.2";1;1;0;0;1;0
"30799";"MSTRG.28813.4";1;1;0;0;0;0
"30800";"MSTRG.28813.3";1;1;0;0;1;0
"30801";"MSTRG.28812.1";1;1;0;0;0;0
"30802";"MSTRG.28817.1";1;1;0;0;0;0
"30803";"MSTRG.28818.1";1;1;0;0;0;0
"30804";"MSTRG.28819.1";1;1;0;0;0;0
"30805";"ENSMGAT00000000679";1;1;0;0;0;0
"30806";"MSTRG.28822.1";1;1;0;0;0;0
"30807";"MSTRG.28823.1";1;1;0;0;0;0
"30808";"MSTRG.28824.1";1;1;0;0;0;1
"30809";"ENSMGAT00000000708";1;1;0;0;0;0
"30810";"MSTRG.28828.1";1;1;0;0;0;0
"30811";"MSTRG.28828.2";1;1;0;0;0;0
"30812";"MSTRG.28826.1";1;1;0;1;0;1
"30813";"MSTRG.28831.1";1;1;0;0;0;0
"30814";"ENSMGAT00000000741";1;1;0;0;0;0
"30815";"MSTRG.28829.1";1;1;0;0;0;0
"30816";"MSTRG.28835.1";1;1;0;0;0;0
"30817";"ENSMGAT00000000743";1;0;0;0;1;0
"30818";"MSTRG.28833.1";1;1;0;0;0;1
"30819";"MSTRG.28834.1";1;1;0;0;0;0
"30820";"ENSMGAT00000000748";1;1;0;0;0;0
"30821";"MSTRG.28838.1";1;1;0;0;0;0
"30822";"MSTRG.28840.1";1;1;0;0;0;0
"30823";"ENSMGAT00000018235";1;0;0;1;1;1
"30824";"MSTRG.28844.1";1;1;0;0;0;0
"30825";"MSTRG.28846.1";1;0;0;0;0;0
"30826";"MSTRG.28846.3";1;0;0;0;0;0
"30827";"MSTRG.28847.1";1;1;0;0;0;0
"30828";"MSTRG.28846.5";1;1;0;0;0;0
"30829";"ENSMGAT00000000810";1;0;0;0;0;0
"30830";"MSTRG.28848.1";1;1;0;0;1;1
"30831";"MSTRG.28851.1";1;1;0;0;0;0
"30832";"MSTRG.28852.4";1;1;0;0;0;0
"30833";"ENSMGAT00000000896";1;1;0;0;0;0
"30834";"ENSMGAT00000019877";1;1;0;0;0;0
"30835";"MSTRG.28855.1";1;1;0;0;0;1
"30836";"MSTRG.28850.1";1;1;0;0;0;1
"30837";"ENSMGAT00000000958";1;1;0;0;0;0
"30838";"MSTRG.28870.1";1;1;0;0;0;0
"30839";"MSTRG.28872.1";1;0;0;0;0;0
"30840";"ENSMGAT00000001158";1;1;0;0;0;0
"30841";"MSTRG.28875.1";1;1;0;0;0;0
"30842";"MSTRG.28875.2";1;1;0;0;0;0
"30843";"MSTRG.28875.3";1;1;0;0;0;0
"30844";"ENSMGAT00000001155";1;1;0;0;0;0
"30845";"MSTRG.28876.1";1;1;0;0;0;0
"30846";"MSTRG.28856.1";1;1;0;0;0;0
"30847";"MSTRG.28857.1";1;1;0;0;0;0
"30848";"MSTRG.28857.2";1;0;0;0;0;0
"30849";"MSTRG.28858.3";1;0;0;0;0;0
"30850";"MSTRG.28858.5";1;0;0;0;0;0
"30851";"MSTRG.28858.7";1;1;0;0;0;0
"30852";"ENSMGAT00000001151";1;1;0;0;0;0
"30853";"MSTRG.28862.1";1;1;0;0;0;0
"30854";"MSTRG.28863.1";1;0;0;0;0;0
"30855";"MSTRG.28863.2";1;0;0;0;0;0
"30856";"MSTRG.28864.1";1;1;0;0;0;1
"30857";"MSTRG.28879.1";1;1;0;0;0;0
"30858";"MSTRG.28879.2";1;1;0;0;1;0
"30859";"MSTRG.28879.3";1;1;0;0;0;0
"30860";"MSTRG.28879.4";1;1;0;0;0;0
"30861";"MSTRG.28879.5";1;1;0;0;0;0
"30862";"MSTRG.28883.1";1;1;0;0;0;1
"30863";"MSTRG.28883.2";1;1;0;0;0;1
"30864";"ENSMGAT00000000684";1;0;0;0;0;0
"30865";"MSTRG.28885.6";1;1;0;0;0;0
"30866";"MSTRG.28889.5";1;1;0;0;0;0
"30867";"MSTRG.28886.1";1;1;0;0;0;0
"30868";"ENSMGAT00000000710";1;1;0;0;0;0
"30869";"MSTRG.28893.1";1;1;0;0;0;0
"30870";"MSTRG.28893.2";1;1;0;0;0;0
"30871";"MSTRG.28893.3";1;1;0;0;0;0
"30872";"MSTRG.28893.4";1;1;0;0;0;0
"30873";"MSTRG.28894.1";1;1;0;0;0;0
"30874";"MSTRG.28896.1";1;1;0;0;0;0
"30875";"MSTRG.28897.1";1;1;0;0;0;0
"30876";"MSTRG.28903.1";1;1;0;0;1;1
"30877";"MSTRG.28904.1";1;1;0;0;0;0
"30878";"MSTRG.28904.2";1;1;0;0;0;0
"30879";"ENSMGAT00000000904";1;1;0;0;0;0
"30880";"MSTRG.28906.1";1;1;0;0;0;0
"30881";"MSTRG.28899.1";1;1;0;0;0;0
"30882";"MSTRG.28900.1";1;1;0;0;0;0
"30883";"MSTRG.28910.3";1;0;0;0;0;0
"30884";"MSTRG.28911.1";1;0;0;0;0;0
"30885";"MSTRG.28909.1";1;1;0;0;1;0
"30886";"MSTRG.28908.1";1;1;0;0;0;0
"30887";"MSTRG.28912.2";1;1;0;0;0;0
"30888";"MSTRG.28912.1";1;1;0;0;0;1
"30889";"MSTRG.28913.1";1;1;0;0;0;0
"30890";"MSTRG.28915.1";1;1;0;0;0;0
"30891";"MSTRG.28916.1";1;1;0;0;0;0
"30892";"MSTRG.28917.1";1;1;0;0;0;0
"30893";"ENSMGAT00000001123";1;1;0;0;0;0
"30894";"MSTRG.28919.1";1;1;0;0;0;0
"30895";"MSTRG.28920.1";1;1;0;0;0;0
"30896";"MSTRG.28924.1";1;1;0;0;0;0
"30897";"MSTRG.28925.1";1;0;0;0;0;0
"30898";"MSTRG.28926.1";1;1;0;1;0;1
"30899";"MSTRG.28927.1";1;1;0;1;0;0
"30900";"MSTRG.28928.1";1;1;0;0;0;1
"30901";"MSTRG.28921.1";1;1;0;0;0;1
"30902";"MSTRG.28922.1";1;1;0;0;0;0
"30903";"MSTRG.28949.3";1;1;0;1;0;1
"30904";"MSTRG.28929.1";1;1;0;0;0;0
"30905";"MSTRG.28930.1";1;1;0;1;0;1
"30906";"MSTRG.28932.1";1;1;0;0;0;0
"30907";"MSTRG.28933.1";1;1;0;1;0;1
"30908";"MSTRG.28934.1";1;1;0;0;0;0
"30909";"MSTRG.28935.1";1;1;0;0;0;0
"30910";"MSTRG.28936.1";1;1;0;0;0;1
"30911";"MSTRG.28937.1";1;1;0;0;0;0
"30912";"MSTRG.28938.1";1;1;0;0;0;0
"30913";"MSTRG.28939.1";1;1;0;1;0;0
"30914";"MSTRG.28940.1";1;1;0;0;0;0
"30915";"MSTRG.28941.1";1;1;0;0;0;0
"30916";"MSTRG.28942.1";1;1;0;0;0;0
"30917";"MSTRG.28943.1";1;1;1;0;0;0
"30918";"MSTRG.28944.1";1;1;0;1;0;0
"30919";"MSTRG.28945.1";1;1;0;0;0;0
"30920";"MSTRG.28946.1";1;1;0;0;0;0
"30921";"MSTRG.28947.1";1;1;0;0;0;0
"30922";"MSTRG.28948.1";1;1;0;0;0;0
"30923";"MSTRG.28950.1";1;1;0;0;0;0
"30924";"ENSMGAT00000001315";1;0;0;0;0;0
"30925";"MSTRG.28952.2";1;0;0;0;0;0
"30926";"MSTRG.28952.3";1;0;0;0;0;0
"30927";"MSTRG.28952.4";1;0;0;0;0;0
"30928";"MSTRG.28954.1";1;1;0;0;0;0
"30929";"MSTRG.28954.3";1;0;0;0;0;0
"30930";"MSTRG.28954.5";1;1;0;0;0;0
"30931";"MSTRG.28956.1";1;1;0;0;0;0
"30932";"MSTRG.28960.5";1;1;0;0;0;0
"30933";"MSTRG.28965.1";1;1;0;0;0;0
"30934";"MSTRG.28965.2";1;1;0;0;0;0
"30935";"ENSMGAT00000001761";1;0;0;0;0;0
"30936";"MSTRG.28967.1";1;0;0;0;1;0
"30937";"ENSMGAT00000018557";1;1;0;0;0;0
"30938";"MSTRG.28970.1";1;1;0;0;0;1
"30939";"MSTRG.28962.1";1;1;0;0;0;0
"30940";"MSTRG.28963.1";1;1;0;0;0;0
"30941";"MSTRG.28964.1";1;1;0;0;0;1
"30942";"MSTRG.28971.1";1;1;0;0;0;0
"30943";"MSTRG.28972.1";1;1;0;0;0;0
"30944";"MSTRG.28972.2";1;1;0;0;0;0
"30945";"MSTRG.28973.1";1;0;0;0;0;0
"30946";"MSTRG.28978.2";1;1;0;0;0;0
"30947";"MSTRG.28979.3";1;1;0;0;0;0
"30948";"MSTRG.28979.2";1;1;0;0;0;0
"30949";"MSTRG.28979.1";1;1;0;0;0;0
"30950";"MSTRG.28976.1";1;1;0;0;0;0
"30951";"MSTRG.28982.1";1;1;0;0;0;0
"30952";"MSTRG.28983.1";1;1;0;0;0;0
"30953";"MSTRG.28985.5";1;1;0;0;0;0
"30954";"MSTRG.28986.1";1;1;0;0;0;0
"30955";"MSTRG.28987.1";1;1;0;1;0;0
"30956";"MSTRG.28991.3";1;1;0;0;0;0
"30957";"MSTRG.28991.4";1;1;0;0;0;0
"30958";"MSTRG.28991.5";1;1;0;0;0;0
"30959";"MSTRG.28992.1";1;1;0;0;0;0
"30960";"MSTRG.28990.1";1;1;0;1;0;1
"30961";"MSTRG.28996.1";1;1;0;1;0;0
"30962";"MSTRG.28997.1";1;1;0;1;0;1
"30963";"MSTRG.28999.1";1;1;0;1;0;0
"30964";"ENSMGAT00000020808";1;0;0;1;1;0
"30965";"MSTRG.29003.1";1;1;0;0;0;0
"30966";"MSTRG.29004.1";1;1;0;0;0;0
"30967";"MSTRG.29006.1";1;1;0;0;0;0
"30968";"MSTRG.29007.1";1;1;0;0;0;0
"30969";"MSTRG.29008.1";1;1;0;0;0;0
"30970";"MSTRG.29009.4";1;1;0;0;0;0
"30971";"MSTRG.29010.1";1;1;0;0;0;0
"30972";"MSTRG.28995.2";1;1;0;0;0;0
"30973";"MSTRG.29013.3";1;1;0;0;0;0
"30974";"MSTRG.28993.1";1;1;0;0;0;0
"30975";"MSTRG.28993.2";1;1;0;0;0;0
"30976";"MSTRG.28993.5";1;1;0;0;0;0
"30977";"MSTRG.28993.3";1;1;0;0;0;0
"30978";"MSTRG.29022.1";1;1;0;0;0;0
"30979";"MSTRG.29021.2";1;1;0;0;0;0
"30980";"MSTRG.29024.1";1;1;0;0;1;0
"30981";"MSTRG.29024.2";1;1;0;0;0;0
"30982";"MSTRG.29025.1";1;1;0;0;0;0
"30983";"MSTRG.29026.1";1;0;0;0;0;0
"30984";"MSTRG.29026.2";1;1;0;0;0;0
"30985";"ENSMGAT00000002591";1;1;0;0;0;0
"30986";"MSTRG.29028.1";1;1;0;0;0;0
"30987";"MSTRG.29029.1";1;1;0;0;0;1
"30988";"MSTRG.29031.1";1;1;0;0;1;1
"30989";"MSTRG.29031.2";1;1;0;0;0;0
"30990";"MSTRG.29032.1";1;1;0;0;0;1
"30991";"MSTRG.29032.2";1;1;0;0;0;1
"30992";"MSTRG.29033.1";1;1;0;0;0;0
"30993";"MSTRG.29034.1";1;1;0;0;0;0
"30994";"MSTRG.29036.1";1;1;0;0;0;1
"30995";"MSTRG.29037.1";1;1;0;1;0;0
"30996";"MSTRG.29040.1";1;1;0;0;0;0
"30997";"ENSMGAT00000002648";1;1;0;0;0;0
"30998";"MSTRG.29041.3";1;1;0;0;0;0
"30999";"MSTRG.29042.1";1;1;0;0;0;0
"31000";"ENSMGAT00000002658";1;0;0;0;0;0
"31001";"MSTRG.29038.1";1;1;0;0;0;0
"31002";"MSTRG.29039.1";1;1;0;1;0;0
"31003";"MSTRG.29061.4";1;1;0;0;0;0
"31004";"MSTRG.29062.1";1;1;0;0;0;0
"31005";"MSTRG.29062.8";1;1;0;0;0;0
"31006";"MSTRG.29062.20";1;1;0;0;0;0
"31007";"MSTRG.29063.1";1;1;0;0;0;0
"31008";"MSTRG.29062.24";1;1;0;0;0;0
"31009";"MSTRG.29065.1";1;1;0;0;0;0
"31010";"MSTRG.29064.3";1;0;0;0;0;0
"31011";"MSTRG.29066.1";1;1;0;0;0;0
"31012";"MSTRG.29066.2";1;1;0;0;0;0
"31013";"MSTRG.29066.3";1;1;0;0;0;0
"31014";"MSTRG.29067.1";1;1;0;0;0;0
"31015";"ENSMGAT00000019636";1;1;0;0;0;0
"31016";"MSTRG.29069.1";1;1;0;1;0;0
"31017";"MSTRG.29044.1";1;1;0;0;0;0
"31018";"MSTRG.29045.1";1;1;0;0;0;0
"31019";"MSTRG.29045.2";1;1;0;0;0;0
"31020";"MSTRG.29048.1";1;1;0;0;0;0
"31021";"ENSMGAT00000002810";1;0;0;0;0;0
"31022";"MSTRG.29050.1";1;1;0;0;0;0
"31023";"MSTRG.29047.1";1;1;0;0;0;0
"31024";"MSTRG.29052.1";1;1;0;1;0;0
"31025";"MSTRG.29054.1";1;1;0;0;0;0
"31026";"MSTRG.29054.2";1;1;0;0;1;0
"31027";"ENSMGAT00000000387";1;0;0;1;1;1
"31028";"ENSMGAT00000000070";1;0;0;1;1;1
"31029";"MSTRG.29055.1";1;1;0;0;0;0
"31030";"MSTRG.29056.1";1;0;0;0;0;1
"31031";"MSTRG.29057.1";1;1;0;0;0;0
"31032";"MSTRG.29059.1";1;1;0;0;0;0
"31033";"MSTRG.29060.1";1;0;0;0;0;0
"31034";"MSTRG.29076.1";1;1;0;0;0;0
"31035";"MSTRG.29078.2";1;1;0;0;0;0
"31036";"MSTRG.29079.1";1;1;0;0;0;0
"31037";"ENSMGAT00000002953";1;1;0;0;0;0
"31038";"MSTRG.29077.2";1;1;0;0;0;0
"31039";"MSTRG.29077.4";1;1;0;0;0;0
"31040";"MSTRG.29080.1";1;1;0;0;0;0
"31041";"MSTRG.29082.11";1;1;0;0;0;0
"31042";"MSTRG.29082.12";1;1;0;0;0;0
"31043";"MSTRG.29072.1";1;0;0;0;0;0
"31044";"MSTRG.29085.1";1;1;0;1;0;1
"31045";"MSTRG.29086.1";1;1;0;0;0;0
"31046";"MSTRG.29087.1";1;1;0;0;0;0
"31047";"MSTRG.29073.1";1;1;0;0;0;0
"31048";"MSTRG.29074.1";1;1;0;0;0;0
"31049";"MSTRG.29075.1";1;1;0;0;0;0
"31050";"MSTRG.29091.1";1;1;0;0;0;0
"31051";"MSTRG.29092.2";1;0;0;0;0;0
"31052";"ENSMGAT00000003219";1;1;0;0;0;0
"31053";"MSTRG.29083.1";1;1;0;0;0;0
"31054";"MSTRG.29088.1";1;1;0;0;0;0
"31055";"MSTRG.29089.1";1;1;0;1;0;0
"31056";"MSTRG.29090.1";1;1;0;1;0;1
"31057";"MSTRG.29093.1";1;1;0;0;0;0
"31058";"ENSMGAT00000001176";1;1;0;0;0;0
"31059";"MSTRG.29103.1";1;1;0;0;0;0
"31060";"MSTRG.29103.2";1;1;0;0;0;0
"31061";"MSTRG.29103.3";1;1;0;0;0;0
"31062";"MSTRG.29104.4";1;0;0;0;0;0
"31063";"MSTRG.29104.3";1;0;0;0;0;0
"31064";"MSTRG.29105.1";1;1;0;0;0;0
"31065";"ENSMGAT00000017702";1;1;0;0;0;0
"31066";"MSTRG.29106.1";1;1;0;0;0;0
"31067";"MSTRG.29106.2";1;1;0;0;0;0
"31068";"MSTRG.29107.1";1;1;0;1;1;1
"31069";"MSTRG.29097.1";1;1;0;0;0;0
